DATE,QTY_B1_1,QTY_B1_2,QTY_B1_3,QTY_B1_4,QTY_B1_5,QTY_B1_6,QTY_B1_7,QTY_B1_8,QTY_B1_9,QTY_B1_10,QTY_B1_11,QTY_B1_12,QTY_B1_13,QTY_B1_14,QTY_B1_15,QTY_B1_16,QTY_B1_17,QTY_B1_18,QTY_B1_19,QTY_B1_20,QTY_B1_21,QTY_B1_22,QTY_B1_23,QTY_B1_24,QTY_B1_25,QTY_B1_26,QTY_B1_27,QTY_B1_28,QTY_B1_29,QTY_B1_30,QTY_B1_31,QTY_B1_32,QTY_B1_33,QTY_B1_34,QTY_B1_35,QTY_B1_36,QTY_B1_37,QTY_B1_38,QTY_B1_39,QTY_B1_40,QTY_B1_41,QTY_B1_42,QTY_B2_1,QTY_B2_2,QTY_B2_3,QTY_B2_4,QTY_B2_5,QTY_B2_6,QTY_B2_7,QTY_B2_8,QTY_B2_9,QTY_B2_10,QTY_B2_11,QTY_B2_12,QTY_B2_13,QTY_B2_14,QTY_B2_15,QTY_B2_16,QTY_B2_17,QTY_B2_18,QTY_B2_19,QTY_B2_20,QTY_B2_21,QTY_B2_22,QTY_B2_23,QTY_B2_24,QTY_B2_25,QTY_B2_26,QTY_B2_27,QTY_B2_28,QTY_B2_29,QTY_B2_30,QTY_B2_31,QTY_B2_32,QTY_B2_33,QTY_B2_34,QTY_B2_35,QTY_B2_36,QTY_B2_37,QTY_B2_38,QTY_B2_39,QTY_B2_40,QTY_B2_41,QTY_B2_42,QTY_B2_43,QTY_B2_44,QTY_B2_45,QTY_B3_1,QTY_B3_2,QTY_B3_3,QTY_B3_4,QTY_B3_5,QTY_B3_6,QTY_B3_7,QTY_B3_8,QTY_B3_9,QTY_B3_10,QTY_B3_11,QTY_B3_12,QTY_B3_13,QTY_B3_14,QTY_B3_15,QTY_B3_16,QTY_B3_17,QTY_B3_18,QTY_B3_19,QTY_B3_20,QTY_B3_21,QTY_B4_1,QTY_B4_2,QTY_B4_3,QTY_B4_4,QTY_B4_5,QTY_B4_6,QTY_B4_7,QTY_B4_8,QTY_B4_9,QTY_B4_10,PROMO_B1_1,PROMO_B1_2,PROMO_B1_3,PROMO_B1_4,PROMO_B1_5,PROMO_B1_6,PROMO_B1_7,PROMO_B1_8,PROMO_B1_9,PROMO_B1_10,PROMO_B1_11,PROMO_B1_12,PROMO_B1_13,PROMO_B1_14,PROMO_B1_15,PROMO_B1_16,PROMO_B1_17,PROMO_B1_18,PROMO_B1_19,PROMO_B1_20,PROMO_B1_21,PROMO_B1_22,PROMO_B1_23,PROMO_B1_24,PROMO_B1_25,PROMO_B1_26,PROMO_B1_27,PROMO_B1_28,PROMO_B1_29,PROMO_B1_30,PROMO_B1_31,PROMO_B1_32,PROMO_B1_33,PROMO_B1_34,PROMO_B1_35,PROMO_B1_36,PROMO_B1_37,PROMO_B1_38,PROMO_B1_39,PROMO_B1_40,PROMO_B1_41,PROMO_B1_42,PROMO_B2_1,PROMO_B2_2,PROMO_B2_3,PROMO_B2_4,PROMO_B2_5,PROMO_B2_6,PROMO_B2_7,PROMO_B2_8,PROMO_B2_9,PROMO_B2_10,PROMO_B2_11,PROMO_B2_12,PROMO_B2_13,PROMO_B2_14,PROMO_B2_15,PROMO_B2_16,PROMO_B2_17,PROMO_B2_18,PROMO_B2_19,PROMO_B2_20,PROMO_B2_21,PROMO_B2_22,PROMO_B2_23,PROMO_B2_24,PROMO_B2_25,PROMO_B2_26,PROMO_B2_27,PROMO_B2_28,PROMO_B2_29,PROMO_B2_30,PROMO_B2_31,PROMO_B2_32,PROMO_B2_33,PROMO_B2_34,PROMO_B2_35,PROMO_B2_36,PROMO_B2_37,PROMO_B2_38,PROMO_B2_39,PROMO_B2_40,PROMO_B2_41,PROMO_B2_42,PROMO_B2_43,PROMO_B2_44,PROMO_B2_45,PROMO_B3_1,PROMO_B3_2,PROMO_B3_3,PROMO_B3_4,PROMO_B3_5,PROMO_B3_6,PROMO_B3_7,PROMO_B3_8,PROMO_B3_9,PROMO_B3_10,PROMO_B3_11,PROMO_B3_12,PROMO_B3_13,PROMO_B3_14,PROMO_B3_15,PROMO_B3_16,PROMO_B3_17,PROMO_B3_18,PROMO_B3_19,PROMO_B3_20,PROMO_B3_21,PROMO_B4_1,PROMO_B4_2,PROMO_B4_3,PROMO_B4_4,PROMO_B4_5,PROMO_B4_6,PROMO_B4_7,PROMO_B4_8,PROMO_B4_9,PROMO_B4_10,total_sales,total_sales_brand_1,total_sales_brand_2,total_sales_brand_3,total_sales_brand_4,promotion_times_brand_1,promotion_times_brand_2,promotion_times_brand_3,promotion_times_brand_4
2014/11/8,3,3,4,3,5,0,0,4,9,4,8,21,1,2,3,1,1,6,0,7,3,3,1,2,1,3,4,6,3,6,14,18,3,2,1,0,11,3,5,2,3,3,7,7,5,31,6,3,11,6,7,1,3,4,4,7,18,1,3,8,0,1,4,5,3,9,2,8,16,10,6,5,2,4,5,2,12,16,10,8,5,6,3,6,4,8,2,0,0,9,2,3,2,0,1,2,1,1,3,1,1,4,0,0,6,3,0,2,3,19,12,2,77,55,18,10,21,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,785,182,294,41,268,3,31,0,10
2014/11/9,0,0,2,1,0,0,3,0,0,0,0,3,0,0,1,0,0,0,2,0,3,0,2,0,1,4,0,3,0,0,1,3,2,0,0,2,3,3,3,1,2,0,1,2,1,8,0,2,1,4,0,3,0,1,1,3,10,0,0,3,0,0,3,0,3,0,6,1,2,6,4,5,2,1,1,2,2,4,3,6,5,2,0,2,3,1,1,1,4,1,0,2,0,0,2,3,0,0,2,1,2,1,2,1,2,1,0,1,1,23,5,2,34,16,1,4,5,31,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,298,45,105,26,122,3,27,0,10
2014/11/10,1,1,2,1,0,1,1,0,1,1,1,6,0,1,2,0,0,4,1,10,0,4,1,0,7,3,0,2,7,0,3,2,6,1,2,0,6,0,1,2,6,3,0,0,11,6,3,0,2,0,3,4,1,3,4,0,11,0,1,9,0,3,4,2,2,1,4,9,2,5,4,2,1,1,1,5,3,4,2,4,1,4,1,2,2,4,1,1,2,0,0,2,0,1,0,0,1,0,0,0,0,1,4,2,2,0,0,0,19,7,6,15,25,25,1,5,5,40,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,386,90,132,16,148,5,27,0,10
2014/11/11,9,2,5,2,2,0,3,0,0,1,2,5,1,2,1,5,0,2,1,3,2,7,3,0,8,1,1,1,3,2,2,7,0,0,1,4,6,1,5,0,1,4,0,0,5,7,0,2,11,3,9,2,1,0,3,2,15,0,0,9,0,0,8,3,4,3,3,1,4,12,1,3,5,8,1,1,7,5,9,3,2,4,0,1,3,14,0,0,0,0,2,4,2,0,1,0,1,1,0,0,2,0,0,1,0,0,0,0,13,16,7,12,13,18,0,12,8,32,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,424,105,174,14,131,5,29,0,9
2014/11/12,4,0,1,3,0,1,4,0,0,2,5,13,1,2,1,3,0,4,10,7,1,6,2,1,0,4,1,5,5,0,3,14,2,0,2,1,11,2,2,3,1,4,0,1,3,8,7,2,2,3,1,2,0,0,2,3,9,0,0,1,0,0,6,0,6,2,1,2,7,4,2,9,5,1,2,4,12,0,8,1,8,1,7,1,0,9,1,0,1,3,1,0,0,4,2,1,2,0,0,1,1,2,2,0,0,0,0,1,12,17,0,4,4,8,2,0,18,27,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,387,131,143,21,92,4,27,0,8
2014/11/13,146,2,6,4,41,2,1,2,2,91,1,11,3,1,48,4,0,114,0,9,0,4,0,0,0,4,2,2,0,2,4,5,0,1,1,4,4,5,4,63,3,3,1,0,2,11,2,0,9,9,2,7,1,0,2,3,11,0,3,7,0,0,14,6,1,3,2,5,4,7,2,8,1,0,8,4,3,3,5,9,2,5,0,9,1,4,1,0,1,0,0,0,2,0,1,1,1,0,0,0,0,0,5,0,1,3,0,0,0,2,0,1,0,1,0,1,1,8,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,805,599,177,15,14,7,28,0,0
2014/11/14,92,3,7,1,62,0,2,1,0,57,2,20,11,7,43,2,0,63,3,10,1,1,4,2,2,2,2,4,9,0,3,4,2,1,3,3,8,4,7,45,8,9,1,0,4,11,1,3,8,5,2,3,0,1,1,4,16,0,0,9,0,0,5,8,4,2,9,4,6,8,7,11,0,6,3,0,5,4,8,9,3,3,1,1,4,6,3,0,1,1,0,1,0,1,2,0,2,1,1,1,2,2,2,13,2,3,0,0,1,3,2,0,0,6,1,0,2,6,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,755,510,189,35,21,8,29,0,0
2014/11/15,129,2,11,4,68,0,2,8,1,67,4,19,1,0,61,2,0,123,3,2,2,5,2,1,5,1,1,5,7,1,6,13,2,2,4,2,3,5,2,94,3,2,0,1,3,18,4,3,10,1,2,7,2,1,1,2,15,0,4,5,0,1,5,8,3,0,1,10,7,7,9,9,1,3,5,1,6,11,19,3,9,7,9,1,2,7,0,0,1,1,2,5,0,0,1,1,2,2,4,1,0,1,2,6,1,3,1,2,5,1,0,4,1,8,2,2,2,10,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,969,675,223,36,35,8,29,0,0
2014/11/16,56,2,4,1,33,2,2,2,8,37,2,4,1,2,37,3,0,59,1,3,0,3,2,0,2,2,2,3,1,5,3,4,0,1,2,1,1,1,6,44,1,1,0,3,1,3,3,0,1,7,3,1,0,0,0,5,5,0,1,4,0,0,4,1,1,0,2,2,4,2,1,3,0,1,4,3,2,3,0,3,2,2,3,2,0,4,0,2,0,2,3,1,2,0,2,0,1,1,5,1,0,0,3,3,0,1,0,2,2,0,4,0,3,1,0,0,2,3,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,474,344,86,29,15,8,24,0,0
2014/11/17,37,0,2,0,42,0,0,4,1,32,2,9,5,0,28,0,0,51,2,7,1,2,0,0,6,1,0,2,0,1,6,3,0,2,0,2,3,0,2,28,4,1,0,2,5,8,4,1,0,0,3,4,1,3,5,0,8,4,1,2,0,0,2,2,1,1,2,3,3,6,1,2,1,2,1,1,1,2,4,1,2,0,2,2,1,0,0,1,0,0,0,0,0,1,0,0,2,0,1,0,2,0,2,1,0,0,0,1,1,1,2,2,1,0,5,1,0,4,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408,286,94,11,17,7,27,0,0
2014/11/18,30,2,3,0,34,0,0,2,1,26,1,1,2,2,16,0,0,39,3,3,1,1,0,2,1,1,1,1,2,1,4,5,0,1,0,4,1,8,8,37,1,3,1,0,9,9,4,3,4,4,0,0,1,0,3,2,6,0,1,8,0,1,5,9,1,1,0,8,2,3,1,4,2,2,8,3,4,5,9,2,4,1,1,1,3,6,0,0,0,0,1,8,1,1,0,1,0,0,0,0,1,4,0,0,0,4,0,1,1,7,2,1,2,4,0,1,0,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,431,248,141,22,20,7,29,0,0
2014/11/19,64,0,2,3,25,1,0,2,3,63,0,2,3,1,21,1,0,101,1,2,1,2,2,3,2,0,2,3,4,0,3,2,0,0,3,0,13,4,0,27,4,2,0,10,2,6,120,1,1,5,2,2,1,2,2,0,12,0,2,6,0,1,5,4,2,0,1,3,4,6,1,3,0,1,0,1,3,3,2,0,7,3,4,1,2,8,3,1,0,0,1,3,0,0,0,0,2,1,0,0,2,0,7,0,1,1,1,1,0,0,1,0,3,0,0,4,0,3,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,1,1,1,1,1,0,1,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,646,372,242,21,11,6,25,0,0
2014/11/20,76,1,4,0,46,3,1,2,5,26,4,14,0,3,4,0,4,55,4,2,1,0,1,0,1,1,1,2,3,8,2,5,5,3,1,0,6,6,2,40,3,2,1,3,4,9,3,2,3,5,2,2,3,1,2,0,11,2,3,2,0,0,5,2,0,0,0,0,6,3,5,9,4,4,2,4,2,4,3,2,1,2,0,4,1,3,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,3,0,3,2,3,1,4,2,8,0,8,3,0,2,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,516,347,124,14,31,9,27,0,0
2014/11/21,68,0,3,4,44,2,3,8,5,45,4,14,4,1,28,0,2,32,2,7,4,3,2,1,4,4,2,4,3,2,6,4,1,6,2,3,7,1,2,38,3,0,1,5,9,6,6,4,4,1,1,7,0,0,13,5,7,1,2,11,0,1,3,7,5,0,3,6,4,12,4,8,0,1,3,6,3,2,8,5,7,0,1,4,4,5,0,0,8,1,1,2,1,0,1,0,0,0,9,0,2,2,0,9,0,0,1,0,5,3,0,0,3,1,4,4,1,4,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,625,378,185,37,25,9,29,0,0
2014/11/22,32,2,2,5,42,0,4,4,4,246,2,9,5,7,21,2,0,4,0,3,2,2,2,4,2,2,2,4,1,4,8,13,0,1,3,3,8,5,3,208,3,5,0,5,8,12,12,6,5,1,9,5,1,6,9,7,12,3,2,0,0,1,8,7,8,4,1,7,7,3,6,11,9,1,6,4,9,5,10,6,5,10,3,7,2,3,0,0,2,2,3,9,1,0,1,3,2,1,5,2,3,0,4,6,0,4,0,1,5,7,6,1,3,1,0,6,6,7,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1016,679,246,49,42,7,30,0,0
2014/11/23,3,0,1,2,0,0,3,0,2,3,1,13,4,2,0,0,2,0,3,0,2,0,0,1,9,0,1,0,2,1,2,4,0,3,2,0,3,5,3,3,6,2,1,1,4,5,5,4,5,2,4,2,0,0,1,2,14,0,2,9,0,0,2,5,5,2,0,2,5,6,2,2,1,0,1,2,7,4,3,1,5,3,2,0,2,2,0,2,0,2,0,2,2,0,0,0,0,3,2,0,0,0,4,1,1,0,1,0,12,2,0,1,4,2,4,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,88,125,20,33,1,29,0,0
2014/11/24,3,3,3,5,1,1,0,0,2,2,3,10,0,1,0,0,0,0,1,4,1,0,1,1,8,0,0,1,3,0,3,4,4,1,1,0,4,1,4,0,1,2,0,4,2,5,4,0,2,2,2,4,0,4,0,1,15,2,0,4,0,0,3,6,1,6,2,4,3,4,1,1,3,5,0,1,5,4,8,0,5,3,1,2,2,5,0,1,0,0,0,5,0,0,0,0,2,4,0,0,1,0,0,1,5,0,1,1,1,1,3,1,1,1,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,1,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,79,126,21,15,2,27,0,0
2014/11/25,2,1,7,1,1,1,1,0,3,2,0,10,0,1,6,0,4,0,1,3,4,0,5,2,3,1,1,6,1,1,4,6,0,2,2,1,9,4,4,0,3,4,0,1,2,10,3,0,1,6,4,0,0,1,0,4,5,1,4,3,0,1,2,4,2,2,3,4,7,7,2,3,3,0,1,6,0,6,7,3,3,3,0,3,3,2,0,1,1,2,0,5,2,0,1,2,1,0,1,0,1,0,2,4,2,3,0,0,1,0,1,1,6,2,0,6,3,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285,107,122,28,28,3,26,0,0
2014/11/26,1,2,4,4,2,5,2,0,7,1,5,11,2,4,1,0,0,0,3,2,1,1,1,1,5,3,1,2,4,1,1,4,0,2,2,0,7,0,0,2,3,2,0,3,7,14,3,2,4,2,1,1,1,0,1,1,6,0,0,3,2,0,3,3,3,1,0,2,3,2,3,4,0,1,0,3,5,3,8,2,9,0,1,3,1,8,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,2,9,9,8,0,5,1,2,5,4,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,277,99,119,8,51,1,28,6,0
2014/11/27,5,10,10,2,0,3,0,6,4,0,5,11,3,3,1,7,1,4,3,4,2,5,3,0,0,1,4,4,3,4,7,4,0,1,1,1,4,1,2,3,3,3,0,2,7,20,10,1,1,4,1,0,0,1,1,0,11,1,3,12,1,0,5,9,3,1,2,3,4,9,2,1,1,1,2,7,7,10,8,8,3,1,0,3,2,0,0,0,2,0,2,7,2,0,1,1,1,3,1,0,3,0,3,3,5,1,0,0,18,1,0,5,1,0,0,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1,0,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,375,138,168,35,34,0,28,13,0
2014/11/28,3,4,8,2,6,2,1,3,7,3,1,12,6,4,0,2,0,3,3,7,0,2,2,0,7,8,1,4,3,3,6,3,1,1,1,1,8,5,3,4,7,4,1,5,5,12,4,2,2,5,3,5,2,0,4,5,24,0,3,4,1,1,5,4,4,1,1,3,3,20,3,6,1,10,2,4,7,7,4,6,1,4,1,4,6,4,0,1,2,1,2,6,1,0,6,2,1,1,0,1,1,2,9,8,2,1,1,1,1,2,4,0,6,3,7,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,0,1,1,0,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,430,151,199,49,31,0,30,15,0
2014/11/29,6,9,6,3,3,2,2,2,8,6,4,34,5,3,4,3,2,6,4,13,3,2,3,4,2,7,1,3,3,3,4,18,2,4,2,2,11,6,9,5,1,11,0,1,3,13,3,3,4,1,7,7,3,0,7,0,35,1,7,8,1,2,5,7,12,4,5,10,33,28,7,25,2,3,2,1,19,6,6,5,14,5,1,5,5,8,0,1,10,3,4,10,1,1,2,10,1,3,6,0,4,1,12,6,4,0,3,1,2,0,5,3,4,2,6,21,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,0,1,1,1,1,0,1,1,1,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,689,231,324,83,51,0,30,14,0
2014/11/30,2,3,5,0,0,0,0,1,1,0,0,14,6,4,0,0,0,2,5,6,2,0,1,2,12,3,1,2,0,0,4,0,1,1,2,1,3,2,1,1,11,2,0,1,8,8,0,0,0,1,0,3,0,0,1,2,6,1,0,2,0,0,3,1,1,0,4,4,1,5,0,0,4,2,2,1,5,2,9,5,9,4,2,3,2,1,0,1,1,1,2,1,4,2,3,0,1,2,3,1,2,0,1,0,1,0,1,0,3,0,2,1,1,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,247,101,103,27,16,0,25,10,0
